Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Mean Humidity (%)
Changi,2023,3,29,0,0,0,0,28.8,33.6,26,9.3,33.3,79.7
Changi,2023,3,30,9.2,9,9,9.2,28.4,32.9,24,12.8,38.9,80.3
Changi,2023,3,31,0,0,0,0,28.7,33,25.6,9.5,35.2,80.1
Changi,2023,2,1,0,0,0,0,26.7,30.7,24.1,9.1,37,83.5
Changi,2023,2,2,1.4,1.2,1.2,1.2,27,31.4,24.1,10.7,37,85.5
Changi,2023,2,3,2.8,2.6,2.8,2.8,26.8,31.1,23.6,10,35.2,85.5
Changi,2023,2,4,26.4,6.4,9.6,11.8,24.9,28.3,23.9,7.9,25.9,92.6
Changi,2023,2,5,4.8,4.2,4.2,4.4,26.4,31.6,24.6,8.4,35.2,87.7
Changi,2023,2,6,0,0,0,0,27,31.9,24.6,7.4,27.8,79.2
Changi,2023,2,7,0,0,0,0,27,31.4,24.3,11.5,33.3,83.5
Changi,2023,2,8,0,0,0,0,27.5,31.1,25.1,14.4,40.7,84.6
Changi,2023,2,9,0,0,0,0,27.5,31,25.6,12.4,31.5,84
Changi,2023,2,10,1.6,1.4,1.4,1.6,27.5,31.8,25.3,9.8,33.3,85.3
Changi,2023,2,11,0,0,0,0,27.5,31,25.7,9.9,38.9,83.6
Changi,2023,2,12,53.2,17,28.4,42.8,25.6,30.5,22.8,7.6,33.3,89.5
Changi,2023,2,13,11.8,7.8,11.4,11.6,26.7,31.7,24.1,6.6,29.6,86.3
Changi,2023,2,14,33.6,20.8,23.6,26,26.8,32,24.6,9.6,37,87.4
Changi,2023,2,15,18.6,16.8,17.6,18.2,26,29.4,21.7,12.6,35.2,86.7
Changi,2023,2,16,0,0,0,0,26.8,30.6,23.8,11.4,40.7,79.3
Changi,2023,2,17,0,0,0,0,27.1,30.9,24.1,12.6,38.9,82.2
Changi,2023,2,18,0,0,0,0,27.8,31.8,25.2,16.1,42.6,82.1
Changi,2023,2,19,0,0,0,0,28,31.9,25.8,15.5,40.7,81.5
Changi,2023,2,20,1.6,1.4,1.4,1.6,27.2,31.4,25.5,10.9,35.2,80.9
Changi,2023,2,21,0,0,0,0,27.5,31.3,25,15.7,40.7,79.3
Changi,2023,2,22,0,0,0,0,27.5,30.9,25.5,14.8,38.9,80.7
Changi,2023,2,23,0,0,0,0,27.6,31.5,25.8,14.5,40.7,77.9
Changi,2023,2,24,0,0,0,0,27.9,31.1,25.8,15.5,38.9,76.2
Changi,2023,2,25,0,0,0,0,27.3,31,24.8,13.7,40.7,79.5
Changi,2023,2,26,12.2,7.8,11.4,12.2,27.3,31.2,24.1,17.4,48.2,77.7
Changi,2023,2,27,1.6,0.8,8.6,12.2,26.7,30.6,24.5,13.5,50,83.4
Changi,2023,2,28,154.8,19.2,31.6,43.8,24.9,28.4,22,8.9,38.9,91.3
Changi,2023,1,1,0,0,0,0,27.2,30.6,25.3,9.8,31.5,79.7
Changi,2023,1,2,0,0,0,0,27.4,31.6,25.1,11.6,38.9,79
Changi,2023,1,3,6,6,6,6,27.4,31.8,24.4,9.3,37,81.7
Changi,2023,1,4,2.6,1.4,1.8,1.8,26.2,28.6,23.9,9,37,85.2
Changi,2023,1,5,0.2,0.2,0.2,0.2,27.1,31.3,25.2,6.3,27.8,85.3
Changi,2023,1,6,0,0,0,0,28,33.6,25.5,8.2,29.6,79.4
Changi,2023,1,7,3.8,3.6,3.8,3.8,27.6,32.4,25.5,8.6,31.5,77.8
Changi,2023,1,8,0,0,0,0,28.2,34.2,25.3,7.8,29.6,78
Changi,2023,1,9,0,0,0,0,27.3,30.8,25.2,8.4,31.5,84.2
Changi,2023,1,10,3,3,3,3,27.2,31,25.3,7.5,27.8,86.3
Changi,2023,1,11,6.8,6.4,6.4,6.6,26,29.2,24.3,8.4,46.3,87.2
Changi,2023,1,12,0,0,0,0,27.6,31.9,24.4,9.1,27.8,79.7
Changi,2023,1,13,5,4.8,4.8,5,27.2,32.2,24.2,7,29.6,84.5
Changi,2023,1,14,0.6,0.6,0.6,0.6,27.2,32.2,24.9,7,27.8,86
Changi,2023,1,15,0,0,0,0,27.5,32.5,25.4,6.1,27.8,84.6
Changi,2023,1,16,0,0,0,0,27.6,31.6,25.2,12.2,40.7,80.8
Changi,2023,1,17,0,0,0,0,28,32.1,25.3,12.6,38.9,74.8
Changi,2023,1,18,0.4,0.4,0.4,0.4,27.4,31.1,25.1,13.6,44.4,80.7
Changi,2023,1,19,18,8,8.6,13,26.2,29.5,24.3,10.3,38.9,86.1
Changi,2023,1,20,25.4,6.4,7.4,11.2,25.7,28.8,24.3,7.5,27.8,90.7
Changi,2023,1,21,0.4,0.4,0.4,2.4,27.4,31.5,24.9,10.1,40.7,84.7
Changi,2023,1,22,9.8,3.2,4.2,4.6,26.7,30.1,24.2,8.2,33.3,88.2
Changi,2023,1,23,44.8,12.8,20.4,33.4,25.5,28.2,24,6.1,31.5,91
Changi,2023,1,24,42.8,4.8,6.4,10.2,24.1,25.4,22.9,6.7,24.1,93.3
Changi,2023,1,25,72,20.2,24,30.8,23.9,25.1,22.9,8.2,44.4,93.3
Changi,2023,1,26,8.8,2.8,4,5.6,24.9,27.2,23.4,7.5,25.9,89.9
Changi,2023,1,27,0.2,0.2,0.2,0.2,27,31.3,24.2,9.6,35.2,82.3
Changi,2023,1,28,10.6,1.4,2,3.2,24.2,25.1,23.5,10,42.6,90
Changi,2023,1,29,19.6,3,5.2,9.2,24.3,25.7,22.4,13.7,44.4,91
Changi,2023,1,30,2.6,0.8,1.4,1.6,25.6,29.2,24.1,12.1,48.2,88.9
Changi,2023,1,31,19.2,11.8,14.8,16.8,25,27,23.6,10.3,35.2,90.4
