Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Mean Humidity (%)
Changi,2016,12,27,0.6,0.4,0.4,0.4,26.3,30.2,24.5,7.9,27,71.5
Changi,2016,12,28,3.8,0.6,1.2,1.8,25.7,28.3,23.4,8.3,28.4,77.2
Changi,2016,12,29,0,0,0,0,27.6,31.2,25.1,8.3,34.6,64.5
Changi,2016,12,30,1.4,1,1,1.2,27,32,24.6,7.6,31,83.1
Changi,2016,12,31,0,0,0,0,26.6,29.1,24.8,6.5,19.4,86.1
Changi,2016,11,1,35,17.8,23,25,26.7,28.7,23.7,5.4,38.5,85.8
Changi,2016,11,2,1,0.4,0.6,1,27.4,31.4,23.6,7.2,45.7,77.4
Changi,2016,11,3,19.2,14.2,18,18.8,27.4,31.7,24.6,6.8,30.6,79.3
Changi,2016,11,4,0,0,0,0,28.3,31.7,25.9,5,22.3,71.6
Changi,2016,11,5,4.4,1.4,1.8,3.2,26.9,28.7,25.3,5.4,24.1,84.6
Changi,2016,11,6,0,0,0,0,28.8,32.5,26.4,6.8,24.5,70.4
Changi,2016,11,7,1.2,0.6,0.8,1.2,26.8,28.7,25.3,5,27.7,87.8
Changi,2016,11,8,0,0,0,0,28.7,32.6,25.1,6.8,27.4,72.1
Changi,2016,11,9,64.4,24.4,45.2,50.8,27,30,23.3,5.4,33.5,84
Changi,2016,11,10,11,6.4,10.6,11,27.3,32.1,24.3,5.4,28.4,83
Changi,2016,11,11,5.6,3.6,3.8,3.8,26.9,30.3,24.8,5,37.8,83
Changi,2016,11,12,8.8,4.4,4.8,8.8,27.5,32,25.1,6.1,29.5,78.1
Changi,2016,11,13,0,0,0,0,27.8,30.8,25.7,6.5,26.6,77.7
Changi,2016,11,14,65.6,34,52.8,58.2,25.5,27.6,23.2,5,39.6,91.4
Changi,2016,11,15,0,0,0,0,27.6,31.4,24.3,6.5,24.8,78.5
Changi,2016,11,16,30.2,15.8,21.6,26,26.4,29.1,22.7,5.8,35.6,82
Changi,2016,11,17,29.4,18.2,24.6,26.8,27,31.6,24.1,5.4,38.5,82.2
Changi,2016,11,18,1,1,1,1,27.4,31.7,25.2,5.8,32.4,82.3
Changi,2016,11,19,0.8,0.8,0.8,0.8,27.9,31.5,25.4,6.1,22,80.3
Changi,2016,11,20,1.8,1.8,2,2,28,31.3,26.2,4.7,25.2,81
Changi,2016,11,21,0,0,0,0,28.6,32.2,26.1,6.5,23.4,71.7
Changi,2016,11,22,1.4,1.4,1.4,1.4,27.4,28.9,25.3,4.3,21.2,79.1
Changi,2016,11,23,1.2,0.6,0.8,0.8,27.6,29.8,25.1,6.8,35.6,74.3
Changi,2016,11,24,0,0,0,0,27.6,31.5,25.4,6.8,25.9,69.8
Changi,2016,11,25,2.8,1.2,1.8,2.6,27.7,32,25.1,7.2,29.2,76.7
Changi,2016,11,26,4.6,1.8,2.2,3.6,27.4,31.2,25.3,5.4,27,86.3
Changi,2016,11,27,0,0,0,0,27.3,29.5,25,7.2,29.2,78.1
Changi,2016,11,28,0,0,0,0,27.6,30,26.1,7.6,27.4,70.4
Changi,2016,11,29,0.8,0.4,0.4,0.6,26.4,28.1,25.1,6.8,25.2,72.7
Changi,2016,11,30,0,0,0,0,28.1,31.8,25.1,7.2,26.3,64.4
Changi,2016,10,1,0,0,0,0,27.9,31.4,25.3,6.1,39.2,72.1
Changi,2016,10,2,0,0,0,0,30,33.9,27.1,5.4,31.3,66.5
Changi,2016,10,3,75.4,53.4,73.8,75.4,27.8,31.2,21.6,6.8,51.1,73.2
Changi,2016,10,4,0,0,0,0,28.3,32.9,26.1,6.5,34.2,71.7
Changi,2016,10,5,0,0,0,0,28.5,31.9,26,5.8,31,74.1
Changi,2016,10,6,0.4,0.2,0.4,0.4,27.9,30.2,24.5,5,29.5,74.6
Changi,2016,10,7,22.2,6.2,9,9.6,25.9,27.9,23.4,4.7,33.5,87.6
Changi,2016,10,8,0,0,0,0,28.6,32.9,25.1,5.8,22.3,67.3
Changi,2016,10,9,0,0,0,0,28.5,31.8,24.3,6.1,28.1,66.4
Changi,2016,10,10,0,0,0,0,29.7,34.2,25.9,7.2,29.5,63.2
Changi,2016,10,11,0,0,0,0,30.1,34.6,27,7.6,29.5,64.3
Changi,2016,10,12,0.2,0.2,0.2,0.2,29.9,34.3,27.4,9.7,31,64.2
Changi,2016,10,13,0,0,0,0,29.5,32,27.3,8.6,29.9,68
Changi,2016,10,14,1.6,1.4,1.4,1.4,28.9,32.6,24.4,8.6,37.1,67.6
Changi,2016,10,15,0,0,0,0,30,34.2,26.6,7.6,32.8,64.1
Changi,2016,10,16,5,3.4,3.6,4,28.6,32.3,25.4,7.9,44.3,72
Changi,2016,10,17,0,0,0,0,29.2,32.1,27.4,8.3,32.8,66.6
Changi,2016,10,18,0,0,0,0,29.6,32.9,26.6,8.3,32.8,69.6
Changi,2016,10,19,22.4,17.2,19.6,20.4,27.6,30.7,22.7,7.2,50.8,74.8
Changi,2016,10,20,0,0,0,0,29,32.7,26.3,7.9,33.1,70.2
Changi,2016,10,21,1,1,1,1,29,32.6,25.6,6.8,34.2,71.5
Changi,2016,10,22,4.2,4.2,4.2,4.2,28.3,32,24.4,6.1,34.6,73.3
Changi,2016,10,23,0.8,0.4,0.4,0.6,28.2,32.4,26,4.7,20.5,78.7
Changi,2016,10,24,7,5.2,6.2,6.2,26.8,30.7,24.6,5,40,86.6
Changi,2016,10,25,15,4.6,7.2,8.8,26.9,32.4,23.3,6.8,32,83.6
Changi,2016,10,26,1.6,1,1.4,1.6,27.2,31.2,24.4,5.4,24.8,79.6
Changi,2016,10,27,14.6,12.8,12.8,13,25.9,31,24,5,25.6,84.4
Changi,2016,10,28,0,0,0,0,27.4,31.8,25,4.7,20.2,76.2
Changi,2016,10,29,9.2,4,4.8,4.8,27.1,30.1,23.8,5,30.6,83.5
Changi,2016,10,30,0.4,0.2,0.4,0.4,27.3,30,24.8,5.8,30.6,79.3
Changi,2016,10,31,0,0,0,0,28.8,33,25.9,6.1,24.1,73.2
Changi,2016,9,1,3.6,3.2,3.4,3.6,27.1,31.6,24.7,5,34.6,83.6
Changi,2016,9,2,0,0,0,0,28.5,31.6,25.1,6.5,24.1,72
Changi,2016,9,3,0,0,0,0,29.1,32.3,26,6.8,23,72.5
Changi,2016,9,4,1.8,1.8,1.8,1.8,28.7,33,26.6,5.8,35.3,76.2
Changi,2016,9,5,12.6,9.4,12.2,12.6,27.9,31.3,25.8,5,25.6,80.3
Changi,2016,9,6,1,1,1,1,28.8,31.8,26.9,8.6,29.9,72.3
Changi,2016,9,7,5,4.2,4.2,4.2,27.5,28.5,24.3,7.9,46.8,80.2
Changi,2016,9,8,0,0,0,0,29.2,31.8,27.7,9,31.7,74.3
Changi,2016,9,9,6.6,6.2,6.2,6.4,27.8,32.2,25.3,7.2,45.7,79.6
Changi,2016,9,10,2.8,2.4,2.6,2.8,27,29.8,22.9,6.5,51.1,83.3
Changi,2016,9,11,0.2,0.2,0.2,0.2,28.5,32.1,25.8,8.3,34.6,76.2
Changi,2016,9,12,3.4,3,3.4,3.4,26.3,28.6,24.1,5.4,37.8,85.9
Changi,2016,9,13,0,0,0,0,28.9,32.3,25.2,9.4,30.6,74.3
Changi,2016,9,14,34,12.6,15.8,17,26.5,30.5,23.1,6.5,39.2,85.4
Changi,2016,9,15,0,0,0,0,28.7,32.2,25.3,7.6,28.4,77.8
Changi,2016,9,16,15.2,9.6,12.2,13.4,28.1,32.3,22.7,7.6,54,72
Changi,2016,9,17,0,0,0,0,28.9,32,26,5,27.7,69
Changi,2016,9,18,7.2,5.8,7,7.2,28.3,32.9,22.6,5.4,45.4,76.4
Changi,2016,9,19,15.8,9.8,14,15.4,28.3,31.9,23.9,6.1,37.8,76.6
Changi,2016,9,20,0,0,0,0,28.7,32.8,25.2,9,39.6,67.2
Changi,2016,9,21,2.5,—,—,—,28.1,33.6,24,—,—,74.3
Changi,2016,9,22,0,0,0,0,28.3,32.4,26.1,6.5,23.8,78.3
Changi,2016,9,23,0,0,0,0,28.4,32.3,25.3,6.1,27.7,70.4
Changi,2016,9,24,0,0,0,0,28.5,32.1,25.6,8.3,26.6,71.8
Changi,2016,9,25,0,0,0,0,28.7,32.6,25.8,6.8,25.9,69.7
Changi,2016,9,26,0,0,0,0,28.3,33.3,25.5,6.8,29.9,70.3
Changi,2016,9,27,0,0,0,0,28.1,30.3,26,6.1,21.6,73.6
Changi,2016,9,28,0,0,0,0,29.7,34.1,26.4,7.2,25.2,67.6
Changi,2016,9,29,0,0,0,0,29.6,34.4,26.3,7.2,37.4,60.7
Changi,2016,9,30,7.2,6.2,6.8,7,28.1,34.3,24.3,6.1,42.8,76.8
Changi,2016,8,1,22.2,21.6,22.2,22.2,27.4,30.8,23.3,5.8,34.6,80.9
Changi,2016,8,2,0,0,0,0,29.1,32.4,27.1,8.3,30.2,70.2
Changi,2016,8,3,7,4.4,6.2,6.6,27.5,30.1,22.1,8.3,65.2,78
Changi,2016,8,4,0,0,0,0,28.4,30.4,27,8.3,28.4,74.5
Changi,2016,8,5,0.2,0.2,0.2,0.2,29.5,32.7,26.9,10.4,29.2,70.5
Changi,2016,8,6,4.6,3.8,4.2,4.6,28.3,32.1,25.6,7.2,30.6,78.8
Changi,2016,8,7,0,0,0,0,29.4,32,27.3,9.7,32,76.8
Changi,2016,8,8,0,0,0,0,29.6,32.7,27.6,7.6,21.6,71.9
Changi,2016,8,9,0,0,0,0,29,32.2,27.4,8.6,31,77.3
Changi,2016,8,10,0,0,0,0,29.7,32.8,27.4,7.9,27.7,71.7
Changi,2016,8,11,3.6,3.6,3.6,3.6,29.2,31.1,27.9,7.2,31.3,74.8
Changi,2016,8,12,3.4,3.4,3.4,3.4,29,31.1,25.2,7.2,39.2,72.9
Changi,2016,8,13,0,0,0,0,29.4,32.1,27.7,6.5,30.6,73.4
Changi,2016,8,14,0.2,0.2,0.2,0.2,28.7,32.9,26.1,7.2,34.2,71.6
Changi,2016,8,15,0,0,0,0,29.3,32.3,27.6,10.8,32.4,72.7
Changi,2016,8,16,0,0,0,0,29.6,32.3,27.2,11.2,32,70.9
Changi,2016,8,17,2.2,1.6,1.6,2.2,29.3,32.7,26.5,12.2,36.7,76.8
Changi,2016,8,18,0,0,0,0,30.2,32.7,28,13.3,42.8,72.5
Changi,2016,8,19,11.2,7.8,9.2,10.8,28.3,31.4,22.7,9.7,46.1,77
Changi,2016,8,20,0,0,0,0,29.6,31.9,27.6,11.9,29.2,72.5
Changi,2016,8,21,30.6,23.2,29.8,30.6,27.8,29.1,22.9,9,32.4,82.2
Changi,2016,8,22,0.2,0.2,0.2,0.2,29.2,31.7,27.6,6.1,27.4,74.5
Changi,2016,8,23,18.2,17.4,18.2,18.2,29.2,32.4,25.1,6.5,29.9,76.1
Changi,2016,8,24,13.4,6.4,10.4,12.6,27.7,30.7,24.4,8.3,38.2,81.5
Changi,2016,8,25,0,0,0,0,29.2,32.2,25.8,9.4,31,68.8
Changi,2016,8,26,0,0,0,0,29.4,33.8,25.9,7.2,37.4,68.4
Changi,2016,8,27,0,0,0,0,29.4,33.3,27.5,5.8,26.6,72.7
Changi,2016,8,28,0,0,0,0,28.8,31.9,26.9,5.4,27,72
Changi,2016,8,29,10.6,10.2,10.2,10.2,28.9,32,26.5,10.4,42.1,79.3
Changi,2016,8,30,11.6,5.6,5.8,6,27.4,29.2,24.5,6.5,34.6,84.3
Changi,2016,8,31,0,0.2,0.2,0.2,28.3,32,25.8,6.1,41.8,79.9
Changi,2016,7,1,0,0,0,0,29.8,32.7,27,11.5,33.5,76.8
Changi,2016,7,2,0,0,0,0,29.9,32.2,28.4,13,29.9,75.1
Changi,2016,7,3,0,0,0,0,30.1,33.4,28.2,13.3,32.4,73.6
Changi,2016,7,4,0,0,0,0,30.1,33,28.1,13,28.1,73.3
Changi,2016,7,5,0,0,0,0,30.1,33.2,28,12.6,31,72
Changi,2016,7,6,1.2,1.2,1.2,1.2,29.3,31.9,26.8,8.3,37.4,75.3
Changi,2016,7,7,0.8,0.8,0.8,0.8,29.4,32.1,26.9,9,34.9,75.5
Changi,2016,7,8,4.4,4.4,4.4,4.4,29.1,31.8,24.3,10.8,38.5,73.4
Changi,2016,7,9,0,0,0,0,29.8,32.9,27.7,12.6,32,71.5
Changi,2016,7,10,0,0,0,0,29.6,32.7,27.7,8.3,28.1,71.9
Changi,2016,7,11,1.4,0.6,0.8,0.8,28.1,30.2,25.4,5.8,44.6,82.3
Changi,2016,7,12,0,0,0,0,29.8,33,27.4,9,29.2,74.5
Changi,2016,7,13,1.2,0.6,0.6,1.2,28.2,31.2,25.4,7.6,41.8,79.1
Changi,2016,7,14,0.8,0.4,0.8,0.8,27.6,30.4,26.1,6.1,34.9,82.7
Changi,2016,7,15,0.4,0.2,0.2,0.4,27.4,30.9,25.1,5.4,37.1,81.9
Changi,2016,7,16,1.6,1.6,1.6,1.6,28.4,33.4,25.3,6.1,25.2,76.4
Changi,2016,7,17,0.4,0.2,0.2,0.2,27.7,33.2,25.4,5.4,32.4,80.1
Changi,2016,7,18,44,20.2,31,42.4,27.3,32.5,24.8,5.4,23.8,85
Changi,2016,7,19,0.4,0.4,0.4,0.4,28,33.3,24.1,8.3,38.2,77.1
Changi,2016,7,20,11.8,6.6,8.4,10.4,27.1,30.1,23.6,6.1,27.4,84.4
Changi,2016,7,21,59.4,33.6,39.8,53.8,27.1,30.5,22.5,5.8,28.1,83.7
Changi,2016,7,22,28.8,23.6,25.2,25.2,26,30,23.6,6.5,29.5,89.1
Changi,2016,7,23,4.8,4.6,4.6,4.6,27.1,30.8,24.4,8.3,31.7,82.7
Changi,2016,7,24,0.8,0.4,0.6,0.8,27.4,31,25.9,5.4,27.7,80.3
Changi,2016,7,25,0.2,0.2,0.2,0.2,27.5,28.8,25.6,6.1,24.5,77.5
Changi,2016,7,26,1.6,0.6,1.2,1.4,26.5,29.4,24.2,5.4,42.5,83
Changi,2016,7,27,0,0,0,0,28.4,31.9,24.9,7.2,25.2,78.8
Changi,2016,7,28,0,0,0,0,28.6,31,25.8,8.3,52.6,74.5
Changi,2016,7,29,0,0,0,0,28.7,31.9,25.7,6.8,29.5,74
Changi,2016,7,30,0.6,0.6,0.6,0.6,28.9,31,27.1,7.6,30.6,75.4
Changi,2016,7,31,4,3.4,4,4,27.6,31.8,25,5.4,25.6,81.6
Changi,2016,6,1,0.8,0.4,0.4,0.4,28,32.2,25.8,6.5,32.8,81.4
Changi,2016,6,2,0,0,0,0,28.7,32,26.2,5.8,29.9,79.6
Changi,2016,6,3,0,0,0,0,28.7,32.5,26.4,7.6,45.4,76.9
Changi,2016,6,4,3.8,1.2,2.2,2.2,26.9,27.8,25.5,5.4,27,85.2
Changi,2016,6,5,0,0,0,0,28.7,31.9,26.2,6.8,24.8,81.3
Changi,2016,6,6,0,0,0,0,29.7,32.5,27.8,8.6,31,75
Changi,2016,6,7,0,0,0,0,29.9,32.7,27.6,9.7,41.8,74.4
Changi,2016,6,8,3.8,3,3.6,3.8,28,31,25.3,5.4,43.2,81.7
Changi,2016,6,9,0.6,0.4,0.6,0.6,28.5,32,25.7,5,27,82.2
Changi,2016,6,10,0,0,0,0,28.7,32.2,26.4,6.1,30.2,80.1
Changi,2016,6,11,16.2,11.2,14.4,15.8,28.1,32,25.1,7.6,40.3,82.6
Changi,2016,6,12,0,0,0,0,28.6,31.6,26.6,6.1,32.4,78.4
Changi,2016,6,13,7.2,6.2,7.2,7.2,28.7,32,26.8,5.8,27.7,77.7
Changi,2016,6,14,0.2,0.2,0.2,0.2,28.5,32.1,26.1,6.8,39.2,80.7
Changi,2016,6,15,34.6,25.2,33.8,34.6,28.5,30.9,24.2,6.8,35.3,78
Changi,2016,6,16,6.4,4,4,4,28.4,31.2,26.4,6.8,32.4,79.2
Changi,2016,6,17,18.4,8.8,8.8,8.8,26.4,30.6,24.4,6.8,44.6,87.5
Changi,2016,6,18,0.4,0.2,0.2,0.2,26.9,29.4,24.8,4.3,16.9,84.6
Changi,2016,6,19,0,0,0,0,27.7,30.4,25.6,5,15.1,76.8
Changi,2016,6,20,0,0,0,0,29,32.9,25.8,5.8,26.6,70.1
Changi,2016,6,21,0,0,0,0,28.9,31.3,27.1,4.7,19.4,74.8
Changi,2016,6,22,2.2,0.8,1.4,1.8,27.4,31.4,24.6,6.5,31,82.3
Changi,2016,6,23,0,0,0,0,29.2,32.1,26.3,9,29.9,77.3
Changi,2016,6,24,67.8,43.8,52.4,56.8,26.7,29.3,22.5,7.6,50.8,84.4
Changi,2016,6,25,0,0,0,0,29.1,32,26.6,9.7,34.9,75.8
Changi,2016,6,26,0.8,0.4,0.6,0.8,28.7,31.6,25.9,8.6,29.2,78.7
Changi,2016,6,27,0,0,0,0,28.9,30.6,27.6,7.6,28.1,74.2
Changi,2016,6,28,0,0,0,0,29.5,32.1,27.4,8.6,28.8,71.2
Changi,2016,6,29,0,0,0,0,30.3,33.4,27.8,8.6,28.4,68.5
Changi,2016,6,30,0,0,0,0,30,33.1,28.3,11.5,25.6,73.9
Changi,2016,5,1,0,0,0,0,29.6,33.1,26.7,9.4,28.4,76.1
Changi,2016,5,2,0,0,0,0,29.4,33.3,27.8,7.6,34.2,76.2
Changi,2016,5,3,0,0,0,0,30,33.6,27.1,9.4,32.4,74.1
Changi,2016,5,4,0,0,0,0,30.7,34.3,27.9,9.7,30.6,71.3
Changi,2016,5,5,0.6,0.6,0.6,0.6,29.5,33.8,27,6.8,39.6,77.6
Changi,2016,5,6,0,0,0,0,29.8,34.6,27.6,8.3,35.3,77.7
Changi,2016,5,7,0,0,0,0,29.8,33.4,27.4,8.3,36.4,76.7
Changi,2016,5,8,0,0,0,0,29.7,32.9,27.4,6.5,26.3,76
Changi,2016,5,9,0,0,0,0,30,34.1,27,8.6,35.6,74.9
Changi,2016,5,10,0,0,0,0,30.7,34.5,28.3,9.7,33.8,71
Changi,2016,5,11,8,7.8,7.8,8,29.3,34,26,5.8,33.8,79
Changi,2016,5,12,0,0,0,0,29.7,33.2,27.6,8.3,40,78.7
Changi,2016,5,13,0.8,0.6,0.8,0.8,28.8,31.8,26.9,5,45.7,80.9
Changi,2016,5,14,16.4,10.6,11,15.8,27.7,32.8,25.1,5.4,46.8,86.6
Changi,2016,5,15,0,0,0,0,28.8,32.8,26.4,5.8,25.2,80.7
Changi,2016,5,16,31.6,22.4,27.8,31.4,28.5,34.3,24.8,6.1,53.6,82.5
Changi,2016,5,17,0,0,0,0,29.2,32.5,26.8,6.1,23.8,80.8
Changi,2016,5,18,54.8,40.8,42,53.6,28.5,33.3,24.7,8.6,29.2,83.8
Changi,2016,5,19,0,0,0,0,28.6,32.8,26.2,6.5,37.4,83.6
Changi,2016,5,20,2.8,2.6,2.8,3,29.6,32.4,27.7,6.8,30.2,79.2
Changi,2016,5,21,10.6,7,10.4,10.6,28.9,31.3,25.1,7.6,30.6,79
Changi,2016,5,22,25.6,14.4,17.6,20.4,28.1,32.1,24.6,7.6,46.8,83.9
Changi,2016,5,23,1.8,1.8,1.8,1.8,29.1,33.2,25.6,7.6,29.2,78.7
Changi,2016,5,24,0,0,0,0,29.9,31.9,27.9,7.6,23.8,75.5
Changi,2016,5,25,0,0,0,0,30,33.1,26.2,10.8,47.2,77.8
Changi,2016,5,26,0,0,0,0,28.6,31.3,26.4,6.8,29.5,76.3
Changi,2016,5,27,0,0,0,0,30,32.8,28.2,9.7,37.4,75.7
Changi,2016,5,28,29.8,20.2,21.2,29.8,29,31.9,23.9,7.9,29.2,77.8
Changi,2016,5,29,0,0,0,0,29.7,32.2,27.1,6.1,22.7,74.8
Changi,2016,5,30,11,8.6,9,10,27.9,31.9,25,6.1,33.5,81.4
Changi,2016,5,31,0,0,0,0,28.8,32.5,25.6,7.2,27,74.7
Changi,2016,4,1,0,0,0,0,29.6,34.2,27.1,13.7,33.1,70.9
Changi,2016,4,2,0,0,0,0,29.8,34.4,26.5,11.5,35.3,71.5
Changi,2016,4,3,7.6,7.6,7.6,7.6,28.8,31.9,26,9.4,34.6,79.5
Changi,2016,4,4,6.2,4.2,5,6,29.2,32.3,27,9.4,31.3,79.9
Changi,2016,4,5,0,0,0,0,29,31.7,27.5,10.1,32,79.3
Changi,2016,4,6,0,0,0,0,29.4,33.8,26.3,9.7,31.7,75.3
Changi,2016,4,7,0,0,0,0,29.3,33.7,25.9,10.1,31.7,72.5
Changi,2016,4,8,0,0,0,0,29.7,34.4,26.6,9.7,28.8,71.8
Changi,2016,4,9,1.2,0.8,1.2,1.2,28.8,33.3,26.3,6.5,35.6,79.9
Changi,2016,4,10,0,0,0,0,29.7,35,26.4,9.4,29.5,76.7
Changi,2016,4,11,0,0,0,0,29.8,33.5,27.8,6.5,22,75.4
Changi,2016,4,12,9.4,8.2,9.2,9.4,29.9,34.5,25.7,5.8,45,76.3
Changi,2016,4,13,0,0,0,0,29.6,33.2,27.2,6.8,36,75.3
Changi,2016,4,14,9.6,9.4,9.4,9.4,29.4,33.6,25.6,5.8,36.4,78
Changi,2016,4,15,4.8,2,2.6,4.4,28.9,30.7,26.1,7.9,27.7,79.5
Changi,2016,4,16,0,0,0,0,29.9,33.5,27.1,9,31.3,75.1
Changi,2016,4,17,0,0,0,0,30.1,34.1,27.3,11.2,33.8,75.8
Changi,2016,4,18,0,0,0,0,30.3,34.1,27.2,9,29.9,72.8
Changi,2016,4,19,0.2,0.2,0.2,0.2,30.5,34.6,27.3,11.2,32,72.8
Changi,2016,4,20,0.4,0.4,0.4,0.4,29.4,33.8,27.4,7.2,35.3,77.3
Changi,2016,4,21,0,0,0,0,30.4,34.8,27.2,11.5,30.2,70
Changi,2016,4,22,0,0,0,0,29.7,33.7,28.2,10.4,35.3,76.4
Changi,2016,4,23,0,0,0,0,29.8,33.1,27.8,9.7,31.7,74.8
Changi,2016,4,24,13.8,12.2,12.2,12.4,29.2,31.6,25.9,6.8,45.7,79.5
Changi,2016,4,25,18.2,12.2,14.2,14.2,28.7,32.6,25.4,5.4,27,80
Changi,2016,4,26,7.6,5.8,5.8,5.8,28.9,32.6,25.3,5,22.3,79.3
Changi,2016,4,27,4.2,4.2,4.2,4.2,28.9,33.6,25.5,6.5,27.4,80.3
Changi,2016,4,28,6.2,6.2,6.2,6.2,28.9,32.7,27,5.8,28.8,82.8
Changi,2016,4,29,0.4,0.4,0.4,0.4,29,32.8,27.1,6.5,29.5,77.7
Changi,2016,4,30,0,0,0,0,28.6,33.8,26.1,6.1,34.2,79.7
Changi,2016,3,1,0,0,0,0,28.6,31.9,26.1,13.7,42.5,75.8
Changi,2016,3,2,0,0,0,0,28.2,31.2,26.4,14,44.6,77.6
Changi,2016,3,3,0,0,0,0,28.5,32,26.8,13.3,40.3,76.8
Changi,2016,3,4,0.4,0.2,0.4,0.4,28.4,31.6,26.5,12.6,37.4,77.6
Changi,2016,3,5,0,0,0,0,28.6,32.2,26.2,11.5,35.3,80.2
Changi,2016,3,6,0,0,0,0,29,32.7,26.9,13,31.7,78.2
Changi,2016,3,7,0,0,0,0,28.5,32.6,26.6,11.9,34.9,80.4
Changi,2016,3,8,0.6,0.6,0.6,0.6,28.4,32.4,26.7,8.3,23.8,81.4
Changi,2016,3,9,0,0,0,0,29.2,33.2,26.8,11.9,27,77.3
Changi,2016,3,10,1.6,1,1.2,1.4,29,33.4,26.8,9,26.6,78.9
Changi,2016,3,11,0,0,0,0,29.4,33.8,27,11.5,33.8,76.8
Changi,2016,3,12,0,0,0,0,29,32.3,26.4,11.2,33.1,75.6
Changi,2016,3,13,2.4,2.4,2.4,2.4,29,33.6,26,10.4,33.1,77.8
Changi,2016,3,14,0,0,0,0,29.2,32.9,27.1,11.9,29.9,77.9
Changi,2016,3,15,0,0,0,0,29.2,32.9,26.9,12.2,35.6,75.5
Changi,2016,3,16,0,0,0,0,28.6,33.4,25.4,10.1,29.2,72.3
Changi,2016,3,17,0,0,0,0,28.9,33.8,25.8,11.2,32.8,73.5
Changi,2016,3,18,0,0,0,0,28.8,33.3,25.8,9.7,26.3,73.9
Changi,2016,3,19,0,0,0,0,28.9,33.2,25.8,12.2,31,73.9
Changi,2016,3,20,0,0,0,0,29.3,33.4,27.1,11.2,29.9,74.6
Changi,2016,3,21,0.2,0.2,0.2,0.2,29.2,34.1,27.3,9.7,34.2,79.1
Changi,2016,3,22,1,1,1,1,28.3,33.5,25.7,6.1,36,81.4
Changi,2016,3,23,0,0,0,0,28.8,33.2,26.1,8.3,29.5,80.9
Changi,2016,3,24,0,0,0,0,29.5,33.5,26.9,11.2,31,74.9
Changi,2016,3,25,0,0,0,0,29,33.7,26.3,8.6,30.2,72.8
Changi,2016,3,26,0,0,0,0,29.5,33.4,26.9,14,36.7,68.3
Changi,2016,3,27,0,0,0,0,29.6,33.6,27.5,15.8,41.8,72.4
